id,created_time,message,sentiment
1001190669960830_1005325212880709,2016-02-18T12:31:34+0000,"Arthur Ravenel bridge in Charleston, SC",Neutral
1001190669960830_1005305239549373,2016-02-18T11:44:44+0000,Its the talbin bridge in Boston mass,Neutral
1001190669960830_1005292832883947,2016-02-18T11:12:47+0000,I70 bridge between St Louis and Illinois.,Neutral
1001190669960830_1005304646216099,2016-02-18T11:42:02+0000,It is the bridge in North Charleston that goes across Mount Holly,Neutral
1001190669960830_1005364302876800,2016-02-18T13:24:21+0000,Savannah or her sister city Charleston,Neutral
1001190669960830_1005167619563135,2016-02-18T04:46:16+0000,Bridge across Ohio river Huntington W.V,Neutral
1001190669960830_1005435202869710,2016-02-18T16:20:56+0000,"Nope, I don't get to explore the world.",Neutral
1001190669960830_1005153842897846,2016-02-18T03:47:11+0000,"Sky Way Bridge in Tampa, Florida",Positive
1001190669960830_1005200772893153,2016-02-18T06:53:48+0000,"Looks like Incheon bridge in Seoul, South Korea",Positive
1001190669960830_1004994262913804,2016-02-17T21:01:02+0000,Maybe a bridge in virginia near 95. Do not remember a name.,Negative
1001190669960830_1005163216230242,2016-02-18T04:26:19+0000,One like it in Texas  Only difference is the wires here are yellow. Fred Hartman bridge.,Positive
1001190669960830_1005418746204689,2016-02-18T15:37:58+0000,looks like the skyway bridge in st. petersburg fla,Positive
1001190669960830_1005482842864946,2016-02-18T18:37:19+0000,"And Jim, his cousin Lee and I walked over it and back in middle of Summer!!!",Neutral
1001190669960830_1007107246035839,2016-02-21T21:07:17+0000,I can tell you where it isn't....everywhere that takes Samsung Pay....,Positive
1001190669960830_1005077116238852,2016-02-18T00:24:15+0000,"Hartman Bridge
Houston Tx. Or should I LaPort.",Neutral
1001190669960830_1005458136200750,2016-02-18T17:23:21+0000,"I was gonna say Charleston,sc",Neutral
1001190669960830_1005142776232286,2016-02-18T03:05:17+0000,The bridge is in Boston Massachusetts,Neutral
1001190669960830_1004964906250073,2016-02-17T19:40:13+0000,The Skyway Bridge,Neutral
1001190669960830_1004939392919291,2016-02-17T18:29:42+0000,Delaware Memorial Bridge???,Neutral
1001190669960830_1005349239544973,2016-02-18T12:57:49+0000,In houston towards la porte,Neutral
1001190669960830_1004964966250067,2016-02-17T19:40:31+0000,Mobile ala bridge..,Neutral
1001190669960830_1004948942918336,2016-02-17T18:58:10+0000,Charleston,Neutral
1001190669960830_1004965472916683,2016-02-17T19:42:13+0000,Charleston SC,Neutral
1001190669960830_1004958869584010,2016-02-17T19:20:08+0000,Charleston <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>,Neutral
1001190669960830_1004958736250690,2016-02-17T19:19:38+0000,"Charleston, SC",Neutral
1001190669960830_1004960049583892,2016-02-17T19:24:39+0000,"Charleston, SC",Neutral
1001190669960830_1004976852915545,2016-02-17T20:12:19+0000,Charleston SC,Neutral
1001190669960830_1005001532913077,2016-02-17T21:21:29+0000,Charleston sc,Neutral
1001190669960830_1005000666246497,2016-02-17T21:18:25+0000,Charleston SC,Neutral
1001190669960830_1004995736246990,2016-02-17T21:04:45+0000,"Charleston, SC",Neutral
1001190669960830_1004969079582989,2016-02-17T19:55:37+0000,"Charleston, SC",Neutral
1001190669960830_1004960529583844,2016-02-17T19:26:44+0000,Charleston Cooper River.,Neutral
1001190669960830_1004985046248059,2016-02-17T20:35:25+0000,Near Owensboro!,Neutral
1001190669960830_1004983182914912,2016-02-17T20:30:53+0000,Charleston SC,Neutral
1001190669960830_1004963862916844,2016-02-17T19:39:14+0000,"Charleston, SC",Neutral
1001190669960830_1005003016246262,2016-02-17T21:27:16+0000,"Charleston,  SC",Neutral
1001190669960830_1005394856207078,2016-02-18T14:30:58+0000,Of course ravenel bridge s c,Neutral
1001190669960830_1004982446248319,2016-02-17T20:28:45+0000,Heading to Dickinson Tx,Neutral
1001190669960830_1004951346251429,2016-02-17T19:06:14+0000,Charleston,Neutral
1001190669960830_1005146879565209,2016-02-18T03:18:44+0000,C&d canal Delaware city?,Neutral
1001190669960830_1005004286246135,2016-02-17T21:32:34+0000,"Cooper river bridge, Charleston SC",Neutral
1001190669960830_1005122692900961,2016-02-18T02:17:08+0000,Sunshine skyway bridge?,Positive
1001190669960830_1005066756239888,2016-02-18T00:00:54+0000,Skyway Bridge in Tampa.,Neutral
1001190669960830_1005443496202214,2016-02-18T16:42:21+0000,"Charleston,S.C.",Neutral
1001190669960830_1005421249537772,2016-02-18T15:47:57+0000,Thanks for sharing.,Neutral
1001190669960830_1005072656239298,2016-02-18T00:22:08+0000,Below a bridge . . .,Neutral
1001190669960830_1005026606243903,2016-02-17T22:17:12+0000,In Charleston South Carolina,Neutral
1001190669960830_1005018432911387,2016-02-17T21:56:37+0000,Hartmann bridge,Neutral
1001190669960830_1005077519572145,2016-02-18T00:25:49+0000,Hoover Dam???,Neutral
1001190669960830_1005147276231836,2016-02-18T03:20:59+0000,Looks like sky bridge,Positive
1001190669960830_1004953076251256,2016-02-17T19:11:33+0000,Charleston!,Neutral
1001190669960830_1005395676206996,2016-02-18T14:33:29+0000,Ravenel Bridge,Neutral
1001190669960830_1005370476209516,2016-02-18T13:33:42+0000,Charleston,Neutral
1001190669960830_1005530926193471,2016-02-18T20:52:06+0000,Ok thanks,Neutral
1001190669960830_1005109532902277,2016-02-18T01:46:29+0000,"Charleston,SC",Neutral
1001190669960830_1005054656241098,2016-02-17T23:20:03+0000,St Louis Mo?,Neutral
1001190669960830_1005420329537864,2016-02-18T15:44:11+0000,Charleston SC,Neutral
1001190669960830_1005204046226159,2016-02-18T07:09:00+0000,Calif,Neutral
1001190669960830_1004980376248526,2016-02-17T20:23:28+0000,Charleston sc,Neutral
1001190669960830_1005196962893534,2016-02-18T06:40:00+0000,Bridge in rehobth beach Delaware,Neutral
1001190669960830_1005414732871757,2016-02-18T15:27:02+0000,Charleston SC,Neutral
1001190669960830_1005077286238835,2016-02-18T00:24:49+0000,Charleston?,Neutral
1001190669960830_1005383706208193,2016-02-18T14:03:57+0000,Florida,Neutral
1001190669960830_1005354052877825,2016-02-18T13:01:36+0000,Bridge over 495 bypass in Richmond va,Neutral
1001190669960830_1005070459572851,2016-02-18T00:11:20+0000,I do not know!,Negative
1001190669960830_1004971932916037,2016-02-17T20:04:33+0000,Skybridge in St pete?,Neutral
1001190669960830_1005156096230954,2016-02-18T03:55:27+0000,Golden gate bridge,Positive
1001190669960830_1005322399547657,2016-02-18T12:26:05+0000,Charleston sc,Neutral
1001190669960830_1005062649573632,2016-02-17T23:50:52+0000,Charleston SC,Neutral
1001190669960830_1004946336251930,2016-02-17T18:49:11+0000,"Dames Point  in Jacksonville, Fl",Neutral
1001190669960830_1005058886240675,2016-02-17T23:37:34+0000,"St. Petersburg, FL??",Neutral
1001190669960830_1005062552906975,2016-02-17T23:50:37+0000,Charleston,Neutral
1001190669960830_1005443682868862,2016-02-18T16:43:23+0000,"Charleston, South Carolina",Neutral
1001190669960830_1005544436192120,2016-02-18T21:36:34+0000,Sunshine skyway bridge,Positive
1001190669960830_1005448356201728,2016-02-18T16:59:05+0000,The Charleston bridge,Neutral
1001190669960830_1005150456231518,2016-02-18T03:34:14+0000,In Virginia,Neutral
1001190669960830_1005002962912934,2016-02-17T21:26:59+0000,"Charleston, SC",Neutral
1001190669960830_1004979716248592,2016-02-17T20:21:04+0000,Sunshine Skyway Bridge,Positive
1001190669960830_1005107079569189,2016-02-18T01:36:22+0000,on a military ship,Neutral
1001190669960830_1005165799563317,2016-02-18T04:37:00+0000,Golden Gate Bridge,Positive
1001190669960830_1005040349575862,2016-02-17T22:47:47+0000,"Charleston, SC",Neutral
1001190669960830_1005130449566852,2016-02-18T02:36:00+0000,Berwick ga,Neutral
1001190669960830_1005109912902239,2016-02-18T01:47:36+0000,Charleston SC,Neutral
1001190669960830_1004948112918419,2016-02-17T18:55:15+0000,Dallas,Neutral
1001190669960830_1005153629564534,2016-02-18T03:46:36+0000,Look like Danes Point,Positive
1001190669960830_1005125556234008,2016-02-18T02:22:10+0000,Tampa,Neutral
1001190669960830_1005022716244292,2016-02-17T22:08:08+0000,Charleston SC,Neutral
1001190669960830_1004994212913809,2016-02-17T21:00:46+0000,Skyway Bridge in Tampa Florida,Neutral
1001190669960830_1005141152899115,2016-02-18T03:03:41+0000,Charleston South Carolina,Neutral
1001190669960830_1005183872894843,2016-02-18T05:43:19+0000,"M
Jackzonville fl",Neutral
1001190669960830_1005097819570115,2016-02-18T01:06:43+0000,Charleston,Neutral
1001190669960830_1005023866244177,2016-02-17T22:10:25+0000,Charleston SC,Neutral
1001190669960830_1004944999585397,2016-02-17T18:44:28+0000,No I can't.,Neutral
1001190669960830_1005117026234861,2016-02-18T02:07:44+0000,Bridge on 146 east of Houston,Neutral
1001190669960830_1005376776208886,2016-02-18T13:50:34+0000,Charleston,Neutral
1001190669960830_1005115969568300,2016-02-18T02:05:14+0000,Oakland?,Neutral
1001190669960830_1005051322908098,2016-02-17T23:06:56+0000,Charlestown SC,Neutral
1001190669960830_1004960459583851,2016-02-17T19:26:34+0000,Sant Louis,Neutral
1001190669960830_1005050309574866,2016-02-17T23:03:21+0000,Fascinating design.,Positive
1001190669960830_1005078059572091,2016-02-18T00:28:25+0000,Memphis.,Neutral
1001190669960830_1005060486240515,2016-02-17T23:43:40+0000,Savannah,Neutral
1001190669960830_1005031766243387,2016-02-17T22:33:03+0000,"Charleston,sc",Neutral
1001190669960830_1005015686244995,2016-02-17T21:50:16+0000,Skyway bridge Tampa FL,Neutral
1001190669960830_1005154506231113,2016-02-18T03:49:51+0000,Charleston,Neutral
1001190669960830_1005160612897169,2016-02-18T04:13:28+0000,"CHARLESTON, SC ?",Neutral
1001190669960830_1004981832915047,2016-02-17T20:26:46+0000,Dames point,Neutral
1001190669960830_1005136886232875,2016-02-18T02:56:17+0000,Owensboro ky bridge,Neutral
1001190669960830_1005136992899531,2016-02-18T02:56:49+0000,Not The Rockport  One.,Negative
1001190669960830_1005401632873067,2016-02-18T14:51:06+0000,Crossed that bridge December 1 st 2015,Neutral
1001190669960830_1005160776230486,2016-02-18T04:14:31+0000,"Charleston,SC",Neutral
1001190669960830_1005118509568046,2016-02-18T02:10:17+0000,Richmond VA,Neutral
1001190669960830_1005097029570194,2016-02-18T01:04:10+0000,Baytown Bridge,Neutral
1001190669960830_1005058396240724,2016-02-17T23:35:31+0000,"Jacksonville, Fla.",Neutral
1001190669960830_1005376759542221,2016-02-18T13:50:32+0000,Dallas,Neutral
1001190669960830_1005478192865411,2016-02-18T18:21:41+0000,South Carolina <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>,Neutral
1001190669960830_1005482526198311,2016-02-18T18:35:54+0000,Charlestown SC,Neutral
1001190669960830_1005240366222527,2016-02-18T08:55:15+0000,Charleston SC,Neutral
1001190669960830_1004996266246937,2016-02-17T21:06:13+0000,Baytown?,Neutral
1001190669960830_1005300099549887,2016-02-18T11:36:09+0000,Savannah Ga,Neutral
1001190669960830_1005221362891094,2016-02-18T07:33:36+0000,California,Neutral
1001190669960830_1005135242899706,2016-02-18T02:50:29+0000,Huntington to Ohio,Neutral
1001190669960830_1005051489574748,2016-02-17T23:07:23+0000,I295 bridge in Jacksonville,Neutral
1001190669960830_1005125372900693,2016-02-18T02:21:56+0000,South Carolina,Neutral
1001190669960830_1005099136236650,2016-02-18T01:12:01+0000,Boston,Neutral
1001190669960830_1004978532915377,2016-02-17T20:18:01+0000,What state,Neutral
1001190669960830_1005059829573914,2016-02-17T23:41:26+0000,Charleston SC.,Neutral
1001190669960830_1005079346238629,2016-02-18T00:34:46+0000,Ok its a nice bridge,Positive
1001190669960830_1005030689576828,2016-02-17T22:30:05+0000,You keep us up to date ok ly,Neutral
1001190669960830_1005465632866667,2016-02-18T17:43:43+0000,Charleston SC,Neutral
1001190669960830_1005030179576879,2016-02-17T22:28:23+0000,Dam point bridge,Neutral
1001190669960830_1005133756233188,2016-02-18T02:44:12+0000,"Tampa Bay, Florida",Neutral
1001190669960830_1005103519569545,2016-02-18T01:29:41+0000,Charleston SC,Neutral
1001190669960830_1005415222871708,2016-02-18T15:28:44+0000,Boston,Neutral
1001190669960830_1005437802869450,2016-02-18T16:28:22+0000,Louisville KY,Neutral
1001190669960830_1005387102874520,2016-02-18T14:09:03+0000,Boston,Neutral
1001190669960830_1004997859580111,2016-02-17T21:10:57+0000,New jersy ny.,Neutral
1001190669960830_1004967329583164,2016-02-17T19:48:19+0000,Charleston,Neutral
1001190669960830_1005100849569812,2016-02-18T01:20:15+0000,Dames point bridge,Neutral
1001190669960830_1005396806206883,2016-02-18T14:36:28+0000,Charlotte SC,Neutral
1001190669960830_1005228426223721,2016-02-18T07:59:58+0000,"Dames Point! Jacksonville, Fl.",Neutral
1001190669960830_1005039452909285,2016-02-17T22:43:39+0000,New York,Neutral
1001190669960830_1005093462903884,2016-02-18T00:55:41+0000,Ok,Neutral
1001190669960830_1005226816223882,2016-02-18T07:50:36+0000,Ouch,Neutral
1001190669960830_1004987066247857,2016-02-17T20:42:41+0000,route 1 delaware,Neutral
1001190669960830_1005377876208776,2016-02-18T13:53:19+0000,No...I thought of New River Bridge,Neutral
1001190669960830_1005070512906179,2016-02-18T00:11:40+0000,No,Neutral
1001190669960830_1005141192899111,2016-02-18T03:03:45+0000,Near a bridge?,Neutral
1001190669960830_1004991276247436,2016-02-17T20:50:34+0000,Charleston SC,Neutral
1001190669960830_1004999342913296,2016-02-17T21:14:25+0000,"NEW Cooper River Bridge, Charleston, SC.",Neutral
1001190669960830_1004958469584050,2016-02-17T19:18:39+0000,SC,Neutral
1001190669960830_1004976696248894,2016-02-17T20:11:47+0000,Jacksonville florida.,Neutral
1001190669960830_1005114782901752,2016-02-18T02:02:19+0000,SC!!,Neutral
1001190669960830_1005103006236263,2016-02-18T01:27:11+0000,Charlotte SC,Neutral
1001190669960830_1005306012882629,2016-02-18T11:46:29+0000,O,Neutral
1001190669960830_1005300056216558,2016-02-18T11:35:56+0000,Amen,Positive
1001190669960830_1004933346253229,2016-02-17T18:12:57+0000,"Nice Info Bro :)
Watch and Download Free Movies and Video Online at http://www.freemoviesonline.ml/",Positive
996929280386969_1006511376095426,2016-02-20T18:15:55+0000,"BB&T, y'all suck!!  I switched my accounts to y'all because I own a business and per the banker y'all were ""the best bank for small businesses"".  Well that's a lie!!  Ur ATM machines are stuck in the 1980's and I can't deposit more than $500 a day.  Y'all are more of an inconvenience and ur customer service over the phone SUCKS!  I will be closing my accounts and I'm sorry I ever made the switch.  People, go anywhere else.  BB&T is not interested in your needs...Only theirs!!",Negative
996929280386969_1004901736256390,2016-02-17T16:58:18+0000,This banks sucks they have the worst customer service around I am on hold still 18 minutes and counting. I wonder how many clients you lost after you took over Susquehanna? I never had any issues with them..... DISGUSTED,Negative
996929280386969_1005865402826690,2016-02-19T13:08:49+0000,Horrible bank!  How do you not have an easy way to dispute fraud charges!  We have been hit twice in the span of THREE weeks!  Two new cards and both compromised!!!  What are you doing as a company to become user friendly?  You will be losing 2 customers very shortly!,Negative
996929280386969_1005026882910542,2016-02-17T22:18:12+0000,Agree Jessica Marshall! I call every week and remain on hold up to 20 minutes! I just hang up! Pitiful!,Neutral
996929280386969_1005155252897705,2016-02-18T03:52:42+0000,Have ten times the balance.  Card won't work for online purchases.  Trying to buy son his birthday present.  Cust service says 49 min wait. Does anyone read these unhappy comments???  Are you trying to loose business??   Cash is coming out asap.  Bye.,Negative
996929280386969_1005828612830369,2016-02-19T11:44:49+0000,Just a friendly suggestion for you guys: Call your local branch or visit your local branch. This is the best way to get help.,Positive
996929280386969_1008313289248568,2016-02-24T03:01:41+0000,http://www.consumeraffairs.com/finance/bbt_bank.html,Neutral
996443403768890_1005155319564365,2016-02-18T03:52:53+0000,Have ten times the balance.  Card won't work for online purchases.  Trying to buy son his birthday present.  Cust service says 49 min wait. Does anyone read these unhappy comments???  Are you trying to loose business??   Cash is coming out asap.  Bye.,Negative
996443403768890_1003860116360552,2016-02-15T17:33:39+0000,It sure would be a good president day if we had one to celebrate.No way  with the one we have.,Positive
996443403768890_1003802426366321,2016-02-15T15:13:59+0000,"Nice Info Bro :)
Watch and Download Free Movies and Video Online at http://www.freemoviesonline.ml/",Positive
996443403768890_1003813569698540,2016-02-15T15:42:47+0000,Been there great place,Positive
1001542889925608_1002245649855332,2016-02-12T20:18:35+0000,"Ladies I signed a form asking BBT NOT TO cover checks when I have insufficient funds, Yes they overrode my decision and did it anyway. Now ladies go to your state's  website look for your state Attorney Generals bureau of consumer affairs, on that page are printable forms to file a complaint.  I am filing today and getting it off Monday . My friend who is a real estate agent said she always refuses to deal with  Real Estate sellers or buyers that have BB&T as their bank.",Positive
1001542889925608_1002738796472684,2016-02-13T18:02:16+0000,"Just spoke with customer service again today because of the way they process payments,  I didnt get any where and again I am being charged more fees.  Today we are shutting the account down because I have had enough of the BS bank.",Neutral
1001542889925608_1002310509848846,2016-02-12T22:09:29+0000,"Well I tell you this much, I called the CEO line, and complaint to them.   they got me thru.  A very lady named Cierra, not only remained calm but was very professional.  Regardless, their customer service number SUCKS",Neutral
1001542889925608_1002136523199578,2016-02-12T16:34:33+0000,Worst customer service ever from a bank. Charged me 2$ to call customer service on phone. What kind of bank does that?,Positive
1001542889925608_1002210029858894,2016-02-12T18:44:46+0000,Did you ever get thru?  Because I've been charged for them to tell me they are to busy to take my call.  This is F*in ridiculous,Negative
1001542889925608_1003250399754857,2016-02-14T16:17:41+0000,They literally stole over $500 from me 2 years ago. Do not bank with these people.,Negative
1001542889925608_1002738889806008,2016-02-13T18:02:33+0000,Beware of this bank and getting fees and processes.,Negative
1001542889925608_1002969526449611,2016-02-14T02:37:37+0000,"BB&T: Just do yourself a favor and change your business practices now; like I've been saying all along, while you feel your practices have been helpful nothing is further from the truth. As customers, we are all outraged at what you've done and we will not tolerate that anymore. Don't just say sorry and think that its going to help. No; in my opinion, you've just exhausted all your apologies for so many customers.   #thecustomerisalwaysright,",Positive
1001542889925608_1002355663177664,2016-02-13T00:00:50+0000,https://www.attorneygeneral.gov/Complaints/Consumer_Complaint_Form/#,Neutral
1001542889925608_1008313362581894,2016-02-24T03:01:50+0000,http://www.consumeraffairs.com/finance/bbt_bank.html,Neutral
996891733724057_1002817733131457,2016-02-13T19:19:20+0000,Worst bank I've delta with since they took over susquehanna.   I'll be moving all my accounts.,Neutral
996891733724057_1003403586406205,2016-02-14T19:41:18+0000,How can get 11/2 years of credit card transaction? I need it now!,Neutral
996891733724057_1002136596532904,2016-02-12T16:34:41+0000,Worst customer service ever from a bank. Charged me 2$ to call customer service on phone. What kind of bank does that?,Positive
996891733724057_1003450113068219,2016-02-14T21:30:45+0000,Acquired my fathers checking account due to his recent passing.  I notice this bank is charging $30/month maintenance fee when the balance is over 5 digits.  I can see this account is getting closed soon.,Neutral
996891733724057_1003821326364431,2016-02-15T16:00:13+0000,"Doesn't matter... not like you get any useful things done while open. I was waiting to change banks because I'm in the process or purchasing a new home and didn't want to deal with the hassle until after I close, but I should have because now my underwriter wants a copy of a check I cashed and I can't get it because the teller cashed the check and deposited the cash.... I had no idea and I didn't ask him to do that so now I'm SOL and have to push my closing date back once again. It's my fault I should have copied the check but I just got so used to having a good bank that always had copies on the Internet... i hate BBT and can't wait to move banks...",Neutral
996891733724057_1002405953172635,2016-02-13T02:45:38+0000,The customer service by 1800 is lousy. I have more than one hour waiting in line and no answer. It is called urgent.,Negative
996891733724057_1002913623121868,2016-02-13T23:31:01+0000,Great job setting it where ..I can't make my payment on time..who sets  someone's payment on a holiday and even worse your on line system won't let me make payment two days before it's due!!! ..no excuse for it.. you better believe that bbt will be getting a call Tuesday! !!!,Positive
996891733724057_1002969593116271,2016-02-14T02:37:47+0000,"BB&T: Just do yourself a favor and change your business practices now; like I've been saying all along, while you feel your practices have been helpful nothing is further from the truth. As customers, we are all outraged at what you've done and we will not tolerate that anymore. Don't just say sorry and think that its going to help. No; in my opinion, you've just exhausted all your apologies for so many customers.   #thecustomerisalwaysright,",Positive
996891733724057_1005155362897694,2016-02-18T03:53:02+0000,Have ten times the balance.  Card won't work for online purchases.  Trying to buy son his birthday present.  Cust service says 49 min wait. Does anyone read these unhappy comments???  Are you trying to loose business??   Cash is coming out asap.  Bye.,Negative
996891733724057_1003194606427103,2016-02-14T14:01:01+0000,I'll be working while you play,Neutral
996891733724057_1008313705915193,2016-02-24T03:03:05+0000,http://www.consumeraffairs.com/finance/bbt_bank.html,Neutral
1001529926593571_1002136626532901,2016-02-12T16:34:47+0000,Worst customer service ever from a bank. Charged me 2$ to call customer service on phone. What kind of bank does that?,Positive
1001529926593571_1002969659782931,2016-02-14T02:38:01+0000,"BB&T: Just do yourself a favor and change your business practices now; like I've been saying all along, while you feel your practices have been helpful nothing is further from the truth. As customers, we are all outraged at what you've done and we will not tolerate that anymore. Don't just say sorry and think that its going to help. No; in my opinion, you've just exhausted all your apologies for so many customers.   #thecustomerisalwaysright,",Positive
1001529926593571_1005155559564341,2016-02-18T03:53:11+0000,Have ten times the balance.  Card won't work for online purchases.  Trying to buy son his birthday present.  Cust service says 49 min wait. Does anyone read these unhappy comments???  Are you trying to loose business??   Cash is coming out asap.  Bye.,Negative
1001609503252280_1005155686230995,2016-02-18T03:53:25+0000,Have ten times the balance.  Card won't work for online purchases.  Trying to buy son his birthday present.  Cust service says 49 min wait. Does anyone read these unhappy comments???  Are you trying to loose business??   Cash is coming out asap.  Bye.,Negative
1001609503252280_1002712209808676,2016-02-13T16:48:17+0000,very awesome banks,Positive
1001609503252280_1002970926449471,2016-02-14T02:43:50+0000,No thanks after the halftime show will stick to college,Positive
1001609503252280_1003519149727982,2016-02-15T00:55:44+0000,"As a longtime BB&T customer and NFL Draft fan, this would be perfect for me!",Positive
1001609503252280_1003799969699900,2016-02-15T15:06:03+0000,Very.nice.it.time.to.steps.out.go.honey.you.got.it.baby.girl,Neutral
1001609503252280_1003793403033890,2016-02-15T15:02:46+0000,Amen,Positive
1001609503252280_1003667386379825,2016-02-15T08:49:28+0000,Yes,Neutral
1001609503252280_1003604673052763,2016-02-15T04:50:03+0000,<ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>AMEN AMEN,Positive
1001609503252280_1003746303038600,2016-02-15T12:57:22+0000,Amen Amen,Positive
1001609503252280_1002394846507079,2016-02-13T02:19:36+0000,Now to get them Harley Davidson headlights....,Neutral
1001609503252280_1008313999248497,2016-02-24T03:04:09+0000,http://www.consumeraffairs.com/finance/bbt_bank.html,Neutral
996996493713581_1000718060008091,2016-02-10T00:55:01+0000,I was wondering that too....do we need to download a new app?,Negative
996996493713581_1000738830006014,2016-02-10T02:01:09+0000,It's magic,Positive
996996493713581_1001003786646185,2016-02-10T13:18:38+0000,I did download the new app and deleted my old one. It works perfectly!!,Positive
996996493713581_1000862339993663,2016-02-10T07:57:18+0000,I can't get the new app to work.  :(,Positive
996996493713581_1001211776625386,2016-02-10T22:03:51+0000,has any got their tax return deposit from bb&t with  ddd 2/10?,Negative
996996493713581_1001014259978471,2016-02-10T13:41:00+0000,Cool feature! When will I be able to use it if I lose my credit card??,Positive
996996493713581_1000739343339296,2016-02-10T02:03:57+0000,"Veronica Smith me Saturday, lol",Neutral
996996493713581_1001323803280850,2016-02-11T02:57:45+0000,If only I could report a fraudulent charge without having to take time off work and walk into a branch.,Neutral
996996493713581_1002055906540973,2016-02-12T13:24:40+0000,This bank is a joke,Neutral
996996493713581_1000976533315577,2016-02-10T12:20:33+0000,Oh I needed this!,Neutral
996996493713581_1000777570002140,2016-02-10T03:53:08+0000,the best thing we did was switch banks,Positive
996996493713581_1001095893303641,2016-02-10T17:08:51+0000,Wow really,Positive
996996493713581_1001063986640165,2016-02-10T15:43:25+0000,Love this feature...I am always losing my debit card!,Neutral
996996493713581_1000772486669315,2016-02-10T03:34:25+0000,Can't imagine the service fee for a new card!,Negative
996996493713581_1001045736641990,2016-02-10T14:49:58+0000,Yay! <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>,Positive
996996493713581_1000998359980061,2016-02-10T13:04:06+0000,I love  Bbt,Neutral
996996493713581_1000956236650940,2016-02-10T11:37:27+0000,Awsome !!!,Positive
996996493713581_1000714180008479,2016-02-10T00:42:27+0000,No longer need the old BBT app?,Negative
996996493713581_1000720836674480,2016-02-10T01:08:13+0000,Yes....download the new app.,Neutral
996996493713581_1000722180007679,2016-02-10T01:13:34+0000,"Donnie Burgess lord help you , I think they invented this for u",Positive
996996493713581_1000707696675794,2016-02-10T00:18:24+0000,Amen,Positive
996996493713581_1000672923345938,2016-02-09T22:22:04+0000,Jennifer Norton Whitten <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,Neutral
996996493713581_1001061966640367,2016-02-10T15:39:36+0000,Keavante Mcgill Tiana La'Shaun,Neutral
996996493713581_1001062153307015,2016-02-10T15:40:21+0000,Dennis Smartkid Polite,Positive
996996493713581_1000632990016598,2016-02-09T20:41:53+0000,Joshua Pate,Neutral
996996493713581_1008314065915157,2016-02-24T03:04:32+0000,http://www.consumeraffairs.com/finance/bbt_bank.html,Neutral
997888350291062_1002136706532893,2016-02-12T16:35:07+0000,Worst customer service ever from a bank. Charged me 2$ to call customer service on phone. What kind of bank does that?,Positive
997888350291062_1002383133174917,2016-02-13T01:35:29+0000,my acc.at  bank,Neutral
997888350291062_1008314089248488,2016-02-24T03:04:44+0000,http://www.consumeraffairs.com/finance/bbt_bank.html,Neutral
996424553770775_997542666992297,2016-02-04T21:16:13+0000,"Wow. We're impressed with the number of correct answers! You all are right. This is the Governor's House in Williamsburg, Va.",Positive
996424553770775_997033070376590,2016-02-03T22:24:06+0000,"I told my granddaughter when she graduated from high school  we would take a trip anywhere she wanted to go.  She chose Williamsburg because she had heard about it all her life.  She LOVED it!  When she married, she said to her husband, that's one place we ARE DEFINITELY GOING!",Positive
996424553770775_997144963698734,2016-02-04T04:03:05+0000,Governors palace  Williamsburg va.  Worked for a bank that had merged with BB&T in Pa. So glad to be banking with BB&T in Florida.,Positive
996424553770775_997361383677092,2016-02-04T14:02:38+0000,Governor's Mansion/Palace in Williamsburg Va.  I used to live 15 minutes away from Williamsburg. I miss that place!<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,Negative
996424553770775_996971753716055,2016-02-03T19:26:15+0000,"Governor's Mansion/Palace in Williamsburg, Va.",Neutral
996424553770775_996969507049613,2016-02-03T19:18:59+0000,"Governor's mansion, Colonial Williamsburg, VA",Neutral
996424553770775_997013143711916,2016-02-03T21:30:40+0000,The Governors palace in colonial Williamsburg,Neutral
996424553770775_996983347048229,2016-02-03T20:00:16+0000,"Williamsburg Governor's Palace, Colonial Williamsburg, VA",Neutral
996424553770775_997048907041673,2016-02-03T23:12:09+0000,"My favorite place ever!!!!
Williamsburg, VA. The Governor's Mansion.",Positive
996424553770775_997160773697153,2016-02-04T04:47:07+0000,Williamsburg. Governors manson. . My oldest proposed to his now wife there.,Neutral
996424553770775_997111010368796,2016-02-04T02:24:54+0000,"Governor's Mansion, Williamsburg, VA",Neutral
996424553770775_997417400338157,2016-02-04T16:23:30+0000,Absolutely!  Governors Palace in Williamsburg!,Neutral
996424553770775_997374920342405,2016-02-04T14:33:53+0000,Williamsburg Va. This is the Governor's palace.,Neutral
996424553770775_997067427039821,2016-02-04T00:12:54+0000,Governor's Palace in Williamsburg.,Neutral
996424553770775_997136407032923,2016-02-04T03:46:30+0000,"Govenor""s Mansion, Williamsburg, Va.",Neutral
996424553770775_997128150367082,2016-02-04T03:20:08+0000,Looks like the Governors mansion in Williamsburg to me.,Positive
